"","ID","linear.f0","linear.f0.se","linear.f0.p","linear.C0","linear.AIC","linear.AICc","linear.RSE","linear.r","linear.diagnostics"
"312","2021-05-05_BR01_D1",2.48012696127984,0.105309131128687,9.10341212847553e-72,1.50622808678348,-3870.77845466768,-3870.7027448885,0.000578883536356201,0.796783211572252,""
"313","2021-05-05_BR01_E1",1.79830020807199,0.133814416295288,5.43871150350851e-33,1.50703980756887,-3748.68047480371,-3748.60547480371,0.00073908136612825,0.599443007274223,""
"314","2021-05-05_BR01_F1",1.08171227414384,0.165974479921564,2.73917967544629e-10,1.50675066857311,-3628.74765790046,-3628.67312373897,0.000920468344918021,0.340445681897577,""
"315","2021-05-05_BR01_R1",-1.3217763701624,0.287931561885945,6.26026016450078e-06,1.51008113086126,-3575.13849655345,-3575.06642448138,0.00119546003845299,-0.243275773228373,""
"316","2021-05-05_BR01_R2",0.189516931303187,0.178836324914839,0.290060083164063,1.50685468479603,-3710.20916075049,-3710.134626589,0.00081235842736787,0.0587717231217768,""
"317","2021-05-05_BR01_R3",-4.03461007510366,0.278487321970477,4.83951784057378e-37,1.50700532123815,-3704.69512481436,-3704.62082140878,0.000833633420900479,-0.626417376180929,""
"318","2021-05-05_BR01_R4",-0.577290920419521,1.06999444463686,0.589905627787335,1.50457232777245,-2559.95062329315,-2559.87370021622,0.00418682589979422,-0.0304331684583565,""
"319","2021-05-05_BR01_R5",-2.39167617229899,0.16723050852724,2.77268970933326e-36,1.50607835269715,-3884.86133982268,-3884.78657346754,0.000610157994805834,-0.622673014929336,""
"320","2021-05-05_BR01_R6",-0.902255208479422,0.13814185459991,2.55131595568566e-10,1.50599213753129,-4005.8036508206,-4005.72841571089,0.0004875804269135,-0.342497249822547,""
"321","2021-05-05_BR02_A1",36.1467162114236,9.4539455977427,0.000159457414007162,1.4963455965473,-982.694410653919,-982.615463285498,0.0487668457875178,0.213531162058146,""
"322","2021-05-05_BR02_B1",-1.17038767481448,0.326872675081745,0.000394372265028869,1.51731097794411,-3239.30684160762,-3239.23367087592,0.00183002128764672,-0.193382771995641,""
"323","2021-05-05_BR02_C1",-0.0193777490121117,0.162248853662548,0.905004484937192,1.51211642123258,-3753.84747667542,-3753.77540460335,0.000917029374423155,-0.0065251430948409,""
"324","2021-05-05_BR02_D1",78.1031042433963,21.2131878875892,0.000272675355387256,1.44994983363248,-494.389577402263,-494.312406984256,0.109698127673847,0.203743454365355,""
"325","2021-05-05_BR02_E1",0.351523960574839,0.10315185095457,0.000733880308545365,1.50971223925869,-4097.05560553343,-4096.984176962,0.000581503263160042,0.182256880112801,""
"326","2021-05-05_BR02_R1",-6.92812317489935,0.343294467759711,3.58929036155333e-59,1.5179763478933,-3466.72225342253,-3466.64748706739,0.00116096732059154,-0.746797465449172,""
"327","2021-05-05_BR02_R2",192.933497143761,32.9492795778138,1.15798334478335e-08,1.43540803139758,-578.994447106176,-578.920600952329,0.0997648806407781,0.30806037041326,""
"328","2021-05-05_BR02_R3",-14.7886021820336,0.582091767101164,3.30340434319684e-80,1.51368903525483,-3338.68404564676,-3338.61218935933,0.00172293055074513,-0.810958645194739,""
"329","2021-05-05_BR02_R4",-49.3719038578472,8.63101108653998,2.35849652610648e-08,1.52843979456543,-1515.17623226931,-1515.10416019724,0.0254026859619694,-0.29830363563439,""
"330","2021-05-05_BR02_R5",-11.2622393684252,0.208428550065778,1.17221878873249e-165,1.51107635422848,-3958.61179448164,-3958.53839998623,0.000608357540014862,-0.948012692300335,""
"331","2021-05-05_CA01_A1",51.5663361334139,16.2336311175907,0.00163968581841217,1.49100124014683,-652.367297362365,-652.289878007527,0.085085452564498,0.176995336711535,""
"332","2021-05-05_CA01_B1",114.484310958466,28.0055032288282,5.49442884325866e-05,1.4384668291553,-291.203212007164,-291.128677845673,0.153862682308397,0.221467217249911,""
"333","2021-05-05_CA01_C1",30.1158042057757,9.58440075619603,0.00182945219611547,1.48981982183631,-1010.50138587443,-1010.42799137902,0.0522660214879476,0.170691098291203,""
"334","2021-05-05_CA01_D1",-17.6671147260302,4.39148963551777,7.10562375497708e-05,1.52171509001313,-1539.37017412657,-1539.29810205449,0.0245070016608903,-0.214677192659128,""
"335","2021-05-05_CA01_E1",3.64735900786583,1.3951933395004,0.00934304030670959,1.50617935063988,-2320.19943711312,-2320.12800854169,0.007931840338515,0.140779347232725,""
"336","2021-05-05_CA01_R1",-5.13092152297226,0.284120538228578,3.1856047177171e-51,1.51944566896486,-3693.11936566064,-3693.04641733238,0.000939502801062389,-0.704479568890935,""
"337","2021-05-05_CA01_R2",-2.14491842957001,0.284951297089181,4.71935461290906e-13,1.51282941445821,-3847.50143553361,-3847.4302189164,0.000853391021372311,-0.378424114394047,""
"338","2021-05-05_CA01_R3",-11.041630760222,1.18972454891106,2.05151084903389e-18,1.51311263629339,-2897.84238919179,-2897.77117257458,0.00343468258568934,-0.450115513103556,""
"339","2021-05-05_CA01_R4",-1.98944512989971,0.220108556847171,1.26929678209994e-17,1.50818963439658,-4035.52968208405,-4035.45804029301,0.000625513167041409,-0.441719608507932,""
"340","2021-05-05_CA01_R5",-5.33075379560895,0.181116092894546,1.23760254518119e-95,1.50623372446371,-4073.37463718568,-4073.3038407255,0.000634530751316998,-0.847082734825158,""
"341","2021-05-05_CA02_A1",59.3318421594576,13.9750598183592,2.87276438556215e-05,1.45744672427931,-752.926057238259,-752.849379921965,0.0733275989862133,0.232646180606837,""
"342","2021-05-05_CA02_B1",11.4642931282294,0.523483581246043,3.78570714791906e-66,1.50116867023565,-2907.41941044307,-2907.34579081117,0.00293757506977258,0.770625387728127,""
"343","2021-05-05_CA02_C1",22.1353547134379,4.07299290391911,1.08997037987943e-07,1.48542750015867,-1556.61689373697,-1556.54142203886,0.0214453593063755,0.29068801783404,""
"344","2021-05-05_CA02_D1",6.38742397027481,0.20136318617914,4.48129192032231e-103,1.49691963781625,-3616.95361040306,-3616.88175411563,0.00114154805198866,0.865833566825406,""
"345","2021-05-05_CA02_E1",1.93131864654742,0.553366317770848,0.00067434576935699,1.49765715281574,-1436.30517378065,-1436.10349310838,0.000693492044340274,0.302426679028591,""
"346","2021-05-05_CA02_R1",-16.0576965635937,0.422613345195954,8.61630729186609e-122,1.49927577194283,-3357.05981462798,-3356.98574055391,0.00144088756487079,-0.903210422582135,""
"347","2021-05-05_CA02_R2",-52.6153378999679,10.6618493973822,1.26943479092558e-06,1.50741792339019,-1214.84941927292,-1214.77691172005,0.0392380702107155,-0.261054305073453,""
"348","2021-05-05_CA02_R3",-9.6562717525463,0.524983522487972,5.64016815854363e-53,1.49606167598482,-3261.38360546338,-3261.3128090032,0.00207257307867432,-0.705710567879428,""
"349","2021-05-05_CA02_R4",-19.6825471495354,0.179618098665118,5.08347280501131e-265,1.49844295907397,-4036.59460869584,-4036.52275240841,0.000613616323802945,-0.986295997160449,""
"350","2021-05-05_CA02_R5",-22.1020996487498,0.248723682236153,1.83402811356887e-235,1.49747974789697,-3986.88163190404,-3986.80977561662,0.000660442298309927,-0.979380408999063,""
"351","2021-05-05_GR01_A1",1.25375878924472,0.213126050693058,9.78050959133240e-09,1.51000403723597,-3568.78913808089,-3568.71706600882,0.00120677497796106,0.305990386970941,""
"352","2021-05-05_GR01_B1",38.9385765606509,9.9916360772854,0.00011872823415268,1.47515049488335,-960.185845722697,-960.109896355608,0.053639523138715,0.213500599815947,""
"353","2021-05-05_GR01_C1",1.56140758722144,0.115613369921193,1.90122135353259e-33,1.50061563334114,-3959.65283617426,-3959.58032862139,0.000652415230341095,0.594891140924006,""
"354","2021-05-05_GR01_D1",1.84477135443634,0.105801329182474,8.56324553294668e-49,1.50005779421556,-4011.76381187275,-4011.69108460003,0.000592860159192019,0.691378501969952,""
"355","2021-05-05_GR01_E1",-0.847305580062554,0.140468190138969,4.27182611245879e-09,1.50061876132175,-3860.92076552681,-3860.84890923939,0.000795716050792918,-0.312583394667031,""
"356","2021-05-05_GR01_F1",2.07777806019463,0.104549596685735,1.15308102673638e-58,1.49759676150128,-4060.85986183456,-4060.78800554713,0.000591980981278301,0.735071966251388,""
"357","2021-05-05_GR01_R1",2.18140153316619,0.452121213856472,2.13713394466097e-06,1.50897121808294,-3498.98405289993,-3498.91154534706,0.00129756740519121,0.25561463200809,""
"358","2021-05-05_GR01_R2",-27.7955940256752,0.387015014545867,5.9348917195802e-206,1.50523221673921,-3584.50531093604,-3584.43345464862,0.00119767924835936,-0.968939807454623,""
"359","2021-05-05_GR01_R3",-20.0703612651671,0.271114971491046,3.43637616639544e-207,1.50243425726324,-3800.19771405444,-3800.12431955902,0.000772829892066761,-0.971270587011408,""
"360","2021-05-05_GR01_R4",38.5365936037246,18.4845753917689,0.0378679551253711,1.47573881027064,-924.244055866717,-924.169752461144,0.058527265192642,0.114878140487155,""
"361","2021-05-05_GR01_R5",-18.8255687817313,0.227021729990625,1.98300419897868e-224,1.4990441535304,-3939.57591513126,-3939.50340757839,0.000672261074884021,-0.976632134383275,""
"362","2021-05-05_GR01_R6",-0.634314042717881,0.248898480904015,0.0112845110267079,1.49701521134847,-3744.15611465129,-3744.08087954158,0.000731050397708901,-0.140825042794776,""
"363","2021-05-06_BU01_A1",0.664941061352643,0.192262430554364,0.00061350538754897,1.50736797598941,-3630.78381980405,-3630.71153064742,0.00108320164848285,0.185940921936771,""
"364","2021-05-06_BU01_B1",2.15880241459342,0.163610456453603,4.1198253656758e-32,1.50569010045521,-3635.69203024183,-3635.61749608034,0.000910716573684801,0.591211278537287,""
"365","2021-05-06_BU01_C1",7.56310684685849,15.4083010121532,0.623868500449934,1.49816183394094,-681.944269668,-681.86950331286,0.0842279973304348,0.0273012359227334,""
"366","2021-05-06_BU01_D1",1.15849554892655,0.133781176195604,2.20226471910261e-16,1.50211280430121,-3798.27605411111,-3798.20220795726,0.000748481333026859,0.431908913686571,""
"367","2021-05-06_BU01_E1",2.75129468366848,0.102960354982131,5.05266779049519e-84,1.50232021293494,-3949.47598870336,-3949.40168529779,0.000573358454374819,0.828985536837551,""
"368","2021-05-06_BU01_F1",1.86872112393593,0.0974791366546745,1.57817740594188e-55,1.50285487561276,-4030.45454600465,-4030.38115150924,0.000545792558748021,0.726390358641865,""
"369","2021-05-06_BU01_R1",-15.6156985619069,1.68553629887667,2.37473910362564e-18,1.51039790360001,-2618.54878084799,-2618.47713905695,0.00505692925932495,-0.45054653008206,""
"370","2021-05-06_BU01_R2",-20.5416183444745,0.300986901015835,4.6852249902802e-197,1.50412561717513,-3689.57584887654,-3689.50290054827,0.000944514837379363,-0.966255877699382,""
"371","2021-05-06_BU01_R3",-8.89375559821564,1.3972094158962,6.63142016281477e-10,1.50434873537522,-2647.24334581601,-2647.16904241044,0.00419938139740775,-0.332942577556013,""
"372","2021-05-06_BU01_R4",-4.51393091703472,0.219380636413364,7.04005822152406e-61,1.50182821696562,-3926.40924850939,-3926.33517443532,0.000604924613697875,-0.75164089212011,""
"373","2021-05-06_BU01_R5",-3.87376245853052,0.186483760788568,1.2050684991371e-61,1.50177384410624,-3993.8117807436,-3993.73770666953,0.000545856479021649,-0.754744150559,""
"374","2021-05-06_BU01_R6",-8.35439080293833,0.302467880418494,1.09113461924932e-85,1.5016620831744,-3543.22740548099,-3543.14973557808,0.000837218278238154,-0.842854060410023,""
"375","2021-05-06_BU02_A1",39.6971575213133,0.315466179754395,1.30674795276357e-286,1.51981770481022,-3343.88555250275,-3343.81433588554,0.00178586391099149,0.989464605556553,""
"376","2021-05-06_BU02_B1",26.419539961258,1.13996311993037,9.86096290921561e-72,1.55403932960981,-2450.12015298177,-2450.04851119073,0.0064829732398865,0.783880148244051,""
"377","2021-05-06_BU02_C1",31.2690650582573,0.122439637771442,0,1.51005909221682,-3933.40164944578,-3933.32914189291,0.000678484809919029,0.997456865370198,""
"378","2021-05-06_BU02_D1",26.6189966443058,5.38929498439314,1.25359697124365e-06,1.53784950250341,-1394.20071233897,-1394.12686618513,0.028901714750734,0.263488272747049,""
"379","2021-05-06_BU02_E1",-217.277948528732,116.888024299239,0.0639683819540623,1.65292211843704,593.802798666149,593.878508445329,0.606389451704617,-0.103516801566857,""
"380","2021-05-06_BU02_R1",-6.60077733162683,0.353756947349046,7.98544756515025e-54,1.52395681924088,-3611.14407725651,-3611.07222096908,0.00115140077404643,-0.713363567296018,""
"381","2021-05-06_BU02_R2",-26.1092745708136,0.390781065703139,1.0167501575254e-195,1.52225070316186,-3458.32556571125,-3458.25349363918,0.00142168677232416,-0.964465422398549,""
"382","2021-05-06_BU02_R3",-13.4166448605975,0.252885129999602,5.88581507741213e-166,1.51200687707089,-3945.94510659811,-3945.87367802669,0.000726209038742034,-0.944876882524609,""
"383","2021-05-06_BU02_R4",-32.0928251218877,2.06851124303229,1.89150994640516e-41,1.50311699021873,-2535.62580117778,-2535.5550047176,0.00596999954655621,-0.643273348759337,""
"384","2021-05-06_BU02_R5",-7.75741920814407,0.189415724644804,1.54772264117868e-134,1.49950779500195,-4196.4887654921,-4196.41879464662,0.000569069681627945,-0.910713712877199,""
"385","2021-05-06_RA01_A1",90.5392527481843,17.1768852914419,2.42437270765624e-07,1.44294959095263,-612.065626960144,-611.994198388716,0.0977923709345399,0.275600822774795,""
"386","2021-05-06_RA01_B1",-0.557276158555133,0.174055587002654,0.00149203898792391,1.50539628958689,-3837.41978054822,-3837.35041638637,0.00100108298263715,-0.16915654544411,""
"387","2021-05-06_RA01_C1",1.01147312949729,0.100036133177675,3.36013549442479e-21,1.50126626980909,-4157.60891727618,-4157.53832904089,0.000571194817346482,0.47972417843174,""
"388","2021-05-06_RA01_D1",1.38163916407239,0.118990281118222,1.63723953715869e-26,1.50076938000455,-4050.15122717886,-4050.08084594719,0.000679256603698019,0.531189270951656,""
"389","2021-05-06_RA01_E1",1.37652243877017,0.0965495376709354,1.68165537206675e-36,1.49955281858756,-4171.76927870699,-4171.69848224681,0.000549744337568458,0.611121021558395,""
"390","2021-05-06_RA01_R1",-4.20490895495101,0.296746452840853,3.84983821282804e-36,1.50833401009995,-3736.42121472914,-3736.35020881198,0.00102058221204647,-0.609335844852025,""
"391","2021-05-06_RA01_R2",-15.5497231358754,0.262946312968281,2.49826477278414e-181,1.50346790691952,-3886.69147125386,-3886.62067479368,0.000832987508584053,-0.954544149895268,""
"392","2021-05-06_RA01_R3",-20.5441189955697,0.272768562875075,2.00707013027452e-215,1.50078858151448,-3987.13073371328,-3987.0603524816,0.000744217267791802,-0.971072658272581,""
"393","2021-05-06_RA01_R4",-6.35334365181259,0.179370158974826,5.67280287723416e-116,1.50069465341319,-4170.68689036757,-4170.61567375036,0.000531306402310942,-0.887284464095361,""
"394","2021-05-06_RA01_R5",-1.6293273814091,0.183031087754107,3.30991089461993e-17,1.49850888296383,-4240.38806125318,-4240.317264793,0.000497415627656028,-0.43424285151209,""
"395","2021-05-07_AL05_A1",5.36959594754785,0.181027030961259,1.84540179816123e-96,1.50301808680006,-3741.63116151159,-3741.56036505141,0.00102913798579242,0.848929157514871,""
"396","2021-05-07_AL05_B1",24.6374983931488,0.160494518737087,1.68846143961213e-317,1.49834309176964,-3831.70546268652,-3831.63487445122,0.000917293254995584,0.992821605632002,""
"397","2021-05-07_AL05_C1",13.4877638995664,0.133798759177275,2.03767150929013e-256,1.49534067506531,-3958.43693014115,-3958.36634190586,0.000762974419918531,0.983585646746926,""
"398","2021-05-07_AL05_D1",21.9477649986541,0.137956373701132,5.23709584591721e-322,1.49244885070306,-3924.99057608396,-3924.91977962378,0.000787756512231633,0.993330921609623,""
"399","2021-05-07_AL05_E1",17.3419288772976,6.02506884130703,0.00425200415903009,1.50368283624233,-1328.48537361083,-1328.41415699362,0.0342961982217322,0.154451679022942,""
"400","2021-05-07_AL05_R1",-0.306222657074309,0.516574985063586,0.553718830135192,1.53986228292154,-3457.62554063084,-3457.55346855877,0.0014231641215799,-0.0323708336227396,""
"401","2021-05-07_AL05_R2",-50.4167730051025,0.340203287791482,4.88743177556448e-313,1.50547137598286,-3900.82319437825,-3900.75281314658,0.000843378972471358,-0.992281373129715,""
"402","2021-05-07_AL05_R3",-10.9712787334372,0.309702399768622,4.53515861369894e-105,1.49301134704106,-3332.57399454534,-3332.4870380236,0.000625415978236856,-0.904792766428542,""
"403","2021-05-07_AL05_R5",-98.1996993014787,15.2924303148131,4.67005050972151e-10,1.52215815405062,-1149.34903444629,-1149.27630717356,0.0430453983778892,-0.332385748652173,""
"404","2021-05-07_AL05_R6",-6.91529356547407,0.239095869900077,8.13743118260386e-84,1.49037191276806,-3287.32544551068,-3287.23384245725,0.000497643652586062,-0.871845010477113,""
"405","2021-05-07_AL06_A1",21.8509023499231,0.108346895819751,0,1.48900343030127,-4004.38987732405,-4004.31736977118,0.000610274900593288,0.995931337871997,""
"406","2021-05-07_AL06_B1",21.3281674030771,0.102869230469609,0,1.4867881988322,-3996.60696243437,-3996.53356793895,0.00057442426150507,0.996195079367958,""
"407","2021-05-07_AL06_C1",21.2242973951983,0.536991383103038,5.49893136174667e-127,1.48913406403903,-2900.18087674399,-2900.10748224858,0.00300971603475242,0.908864593633961,""
"408","2021-05-07_AL06_D1",43.6201538303553,0.312806462430098,2.18338570640587e-295,1.48657325861406,-3267.09422199381,-3267.02105126211,0.00175501803802595,0.991621313746995,""
"409","2021-05-07_AL06_E1",52.4962904401141,3.45554774525794,1.43391767316752e-39,1.48929055270345,-1652.03082077839,-1651.9548714113,0.018197393959978,0.648495948767968,""
"410","2021-05-07_AL06_F1",-17.7711565288491,8.63300183670536,0.0403254912886465,1.51111536438645,-1068.60017385048,-1068.52700311878,0.0481087535579791,-0.112596861270831,""
"411","2021-05-07_AL06_R1",-18.0384336169843,0.17838325232839,3.20069786486306e-248,1.49136861779965,-4057.23239798767,-4057.1583239136,0.000495554982886786,-0.984430931653007,""
"412","2021-05-07_AL06_R2",-32.090284636742,0.24184024437669,4.39738318161197e-287,1.49025920319913,-3806.27406518028,-3806.20044554838,0.000752528388706361,-0.990813770674423,""
"413","2021-05-07_AL06_R3",-6.88904422557933,1.87906604433503,0.000441472452208709,1.48729594672271,-959.325837959613,-959.018145651921,0.00068047097775183,-0.379269593051786,""
"414","2021-05-07_AL06_R4",-38.6121347031994,5.23194868857609,1.26643016748395e-12,1.49869470647102,-1787.15917572309,-1787.08688656647,0.0168341607308064,-0.374441664194923,""
"415","2021-05-07_AL06_R5",-17.8660410037785,0.277916304574999,3.7600773943996e-190,1.48800130840316,-3765.03476665813,-3764.96247750151,0.000887047231335556,-0.961885438850505,""
"416","2021-05-07_AL06_R6",-14.3374850706656,0.246140290867471,1.04792502714386e-175,1.48770686713766,-3879.774652531,-3879.70148179929,0.000697514235043468,-0.954652390782641,""
